idnumber,smiles
HMDB0245327,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1
HMDB0245357,Oc1ccccc1Cc1ccccc1O
HMDB0245358,O=C=Nc1ccccc1Cc1ccccc1N=C=O
HMDB0245379,c1ccc(-c2cccc(-c3ccccn3)n2)nc1
HMDB0245380,OCC(Cc1cccc(O)c1)C(CO)Cc1cccc(O)c1
HMDB0245390,Clc1cccc(-c2ccccc2)c1Cl
HMDB0245424,O=C(c1ccccc1)c1ccc(O)c(O)c1O
HMDB0245457,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O
HMDB0245485,Clc1ccc(-c2ccccc2Cl)cc1
HMDB0245505,c1ccc(-c2cnc(-c3ccccc3)o2)cc1
HMDB0245513,Clc1cccc(Cl)c1-c1ccccc1
HMDB0245539,C=CC1C[NH+]2CCC1CC2C(=O)c1cc(=O)[nH]c2ccc(OC)cc12
HMDB0245540,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OP(=O)(O)O
HMDB0245559,Cc1ccc(=O)n(-c2cccc(F)c2)c1
HMDB0245576,Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl
HMDB0245592,O=C1C=C(S(=O)(=O)[O-])c2ccccc2C1=O
HMDB0245596,CC(=O)NC(Cc1ccccc1)C(=O)Oc1ccc2ccccc2c1
HMDB0245598,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CC[NH2+]CC1
HMDB0245602,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
HMDB0245619,Cc1cc(-c2nnc3c4ccccc4c(OCc4cn(C)nn4)nn23)no1
HMDB0245629,CN(C)C(=O)Cc1nn(-c2ccccc2)c(=O)c2c1c1ccc(Cl)cc1n2C
HMDB0245634,COCCOc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1
HMDB0245651,O=C(O)Cc1cccc(-c2ccccc2)c1
HMDB0245654,COc1ccc2cc(C(C)C(=O)O)ccc2c1
HMDB0245662,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O
HMDB0245676,COc1ccc(C(C)=O)c2ccccc12
HMDB0245699,CC(Cc1ccc(O)cc1)[NH2+]CC(O)c1ccc(O)c(O)c1
HMDB0245702,C1=Nc2ccccc2Oc2ccccc21
HMDB0245718,COc1cc2c(cc1NC(=O)c1cc3ccccc3cc1O)oc1ccccc12
HMDB0245735,Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C
HMDB0245742,Cc1cc(NC(=O)Nc2ccc(N(C)C)cc2)c2cc(F)cc(F)c2n1
HMDB0245743,O=C(Cl)OCC1c2ccccc2-c2ccccc21
HMDB0245772,O=Cc1nc2ccccc2cc1C(=O)c1ccco1
HMDB0245782,O=C(O)c1cccc(Oc2ccc(O)cc2)c1
HMDB0245783,[NH3+]Cc1cc2ccccc2oc1=O
HMDB0245796,CC(=O)Oc1c[nH]c2ccccc12
HMDB0245825,[N-]=[N+]=Nc1cc2ccc(O)cc2oc1=O
HMDB0245831,COc1ccc(C(N)=O)cc1C(=O)NCc1cccnc1
HMDB0245832,Cc1c(C(=O)O)c(=O)oc2cc(OCCC[NH+]3CC[NH+](Cc4ccc(Cl)cc4)CC3)ccc12
HMDB0245853,CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)C=CCC1(C)C
HMDB0245869,O=c1[nH]c2ccccc2cc1F
HMDB0245881,O=C1NC(=O)C(c2ccccc2)(c2cccc(O)c2)N1
HMDB0245901,Cc1c(CO)c(=O)oc2cc(OCCC[NH+]3CC[NH+](Cc4ccc(Cl)cc4)CC3)ccc12
HMDB0245911,O=C(O)Cc1ccc(Oc2ccc(O)cc2)c(I)c1
HMDB0245926,CC1OC(=O)C2=C1N1CCc3ccccc3C1CC2
HMDB0245939,Cc1nnc2c3ccccc3cnn12
HMDB0245941,O=C(CCC[NH+]1CCC2(CC1)C(=O)N(CCF)CN2c1ccccc1)c1ccc(F)cc1
HMDB0245942,CN1CN(c2ccccc2)C2(CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)C1=O
HMDB0245967,OCc1cccc(Oc2ccccc2)c1
HMDB0245972,O=C1CCC(NC(=O)Cc2ccccc2)C(=O)N1
HMDB0245975,CCC[NH+]1CCCC(c2cccc(O)c2)C1
HMDB0245982,O=C(OC1C[NH+]2CCC1CC2)C(O)(c1ccccc1)c1ccccc1
HMDB0245994,c1ccc(C2(c3ccccc3)CC[NH2+]C2)cc1
HMDB0246000,Clc1cccc(-c2cccc(Cl)c2)c1
HMDB0246001,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1
HMDB0246026,O=c1oc(Cl)c(Cl)c2ccccc12
HMDB0246045,O=c1c2ccc(O)c(O)c2oc2c(O)c(O)ccc12
HMDB0246054,Oc1cc(O)cc(C=Cc2ccccc2)c1
HMDB0246059,CC(C)c1cc(C(=O)O)c(O)c(C(C)C)c1
HMDB0246061,Cc1cc(CC([NH3+])C(=O)O)cc(C)c1Oc1ccc(O)c(C(C)C)c1
HMDB0246076,c1cc2cc3ccc(OCC[NH+]4CCCCC4)cc3nc2cc1OCC[NH+]1CCCCC1
HMDB0246110,CC(C(=O)O)c1ccc(-c2ccc(O)c(O)c2)c(F)c1
HMDB0246115,C1=C(c2ccccc2)COc2ccccc21
HMDB0246138,O=C(O)CCCNC(=O)c1ccccc1C(=O)O
HMDB0246142,O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl
HMDB0246146,COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1
HMDB0246153,CC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1
HMDB0246176,O=C(CCc1ccc(O)cc1)ON1C(=O)CCC1=O
HMDB0246182,C[NH+](C)CCOc1cc(NS(=O)(=O)c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1Cl
HMDB0246185,CCOC(=O)C(Cc1ccc(O)cc1)NC(=O)c1ccccc1
HMDB0246194,Cc1ccccc1NC(=O)c1cc2ccccc2cc1OC(=O)CCl
HMDB0246196,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2[NH2+]C1
HMDB0246207,c1ccc(-c2nc(-c3ccccn3)nc(-c3ccccn3)n2)nc1
HMDB0246223,Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CC(=O)N2CC[NH+](C)CC2)cs1
HMDB0246234,O=C(O)Cn1c2ccccc2c(=O)c2ccccc21
HMDB0246244,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F
HMDB0246250,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(Cl)cc2)cc1
HMDB0246282,O=C([O-])c1ccc(CC[NH+]2CC[NH+](CC=Cc3ccc(Cl)cc3)CC2)cc1
HMDB0246287,Oc1ccc(N=Nc2ccccn2)c(O)c1
HMDB0246294,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1
HMDB0246296,COc1cc(C2C[NH+](C)Cc3c(N)cccc32)ccc1O
HMDB0246297,C[NH+]1Cc2c(N)cccc2C(c2ccc(O)cc2)C1
HMDB0246312,O=C(O)c1ccc(Nc2ccccc2)cc1
HMDB0246323,COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1
HMDB0246338,Nc1ccc2c3c(cccc13)C(=O)NC2=O
HMDB0246347,Cc1cc(-c2ccccc2C)ccc1N
HMDB0246351,Nc1ccc(N=Nc2ccccc2)cc1
HMDB0246364,Nc1ccc(C=Cc2ccccc2)cc1
HMDB0246372,c1ccc(Nc2ncnc3ccccc23)cc1
HMDB0246373,[N-]=[N+]=Nc1ncnc2cc(-c3ccccc3)nn12
HMDB0246375,Cc1cc(-c2nc3ccccc3s2)ccc1N
HMDB0246378,O=C(O)Cc1ccc(-c2ccccc2)cc1
HMDB0246379,O=C(O)c1ccc(-c2ccccc2)cc1
HMDB0246388,O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Cl
HMDB0246395,Clc1ccc(-c2ccccc2)cc1
HMDB0246421,O=C(O)c1ccc(F)c(Oc2ccccc2)c1
HMDB0246440,Nc1nc(N)c2nc(-c3ccc(O)cc3)c(N)nc2n1
HMDB0246489,COc1ccc(C=O)c2ccccc12
HMDB0246491,COc1cc(N)cc2ccccc12
HMDB0246508,Cc1cc(=O)oc2ccccc12
HMDB0246516,Cc1ccc(OCC(O)C[NH2+]C(C)C)c2ccccc12
HMDB0246526,Nc1ccc([N+](=O)[O-])c2ccccc12
HMDB0246549,O=[N+]([O-])c1cc[n+]([O-])c2ccccc12
HMDB0246573,O=c1cc(-c2ccccc2)c2ccccc2o1
HMDB0246581,C=C(NC(=O)Cc1ccc(OS(=O)(=O)[O-])cc1)C(=O)O
HMDB0246600,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
HMDB0246603,Oc1ccc(C=Cc2ccc(O)cc2)cc1
HMDB0246605,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
HMDB0246618,O=S(=O)([O-])c1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)ccnc3c2n1
HMDB0246619,O=S(=O)(Oc1ccccc1)c1ccnc2c1ccc1c(S(=O)(=O)Oc3ccccc3)ccnc12
HMDB0246626,CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21
HMDB0246634,O=C1CC(c2ccc(O)cc2)Oc2ccccc21
HMDB0246646,COC(=O)CCC1CCc2c(C)c(O)c(C)c(C)c2O1
HMDB0246654,O=C(O)CCC[NH2+]CNc1ccc2ccccc2c1
HMDB0246655,CC1=Nc2ccc3ccccc3c2C1(C)C
HMDB0246668,CC([NH3+])c1cccc2ccccc12
HMDB0246680,COC(=O)c1csc(C(=O)c2c[nH]c3ccccc23)n1
HMDB0246686,N#CC(c1ccccc1)c1ccc(N)cc1Cl
HMDB0246692,Oc1ccc2c(ccc3cc4ccccc4cc32)c1
HMDB0246698,CC[NH+]1CC[NH+](Cc2ccc(-c3cc4c(NC(C)c5ccccc5)ncnc4[nH]3)cc2)CC1
HMDB0246699,NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21
HMDB0246716,CC([NH3+])Cc1ccc2occc2c1
HMDB0246719,NS(=O)(=O)c1ccc(C(=O)c2cccc(O)c2)s1
HMDB0246720,O=[N+]([O-])c1cccc(-c2noc(-c3ccc(F)cc3)n2)c1
HMDB0246722,O=c1ccc2c(OCCCCOc3ccccc3)c3ccoc3cc2o1
HMDB0246755,c1ccc2c(c1)cnc1c3ccccc3ccc21
HMDB0246756,O=c1[nH]c(=O)n(COCCO)cc1Cc1ccccc1
HMDB0246757,O=C1NC(=O)C(c2ccc(-c3ccccc3)cc2)([NH+]2CCN(c3ccccc3[N+](=O)[O-])CC2)C(=O)N1
HMDB0246761,NC(=O)c1ccc2[nH]cc(CC[NH3+])c2c1
HMDB0246763,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2cc(C(=O)O)ccc21
HMDB0246769,Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)ncc2Cl)n[nH]1
HMDB0246771,CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2cc(CCl)ccc21
HMDB0246785,CCC1(c2ccccc2)OC(=O)NC1=O
HMDB0246799,O=C1NC(=O)N(N=Cc2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C1O
HMDB0246804,Cc1c(Nc2ncc(O)cc2C(=O)O)cccc1C(F)(F)F
HMDB0246810,COc1cc(NC(C)CCC[NH3+])c2ncccc2c1O
HMDB0246859,c1cnc2c(c1)CCc1cccnc1-2
HMDB0246889,Cc1ccc(S(=O)(=O)OCC(=O)Nc2ccc(C(=O)O)c(O)c2)cc1
HMDB0246942,Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1
HMDB0246943,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1
HMDB0246963,O=C(CCCCCN1C(=O)C=CC1=O)ON1C(=O)CCC1=O
HMDB0246975,CCCCCC(O)C=CC1C2COC(C2)C1CC=CCCCC(=O)O
HMDB0246984,O=c1c2ccccc2[nH]c2ccccc12
HMDB0246986,CC(C#N)C1CCC(C#N)c2ccccc21
HMDB0246987,O=C(O)Cc1ccc2ccccc2c1
HMDB0246994,O=C(ON1C(=O)CCC1=O)c1cccc(N2C(=O)C=CC2=O)c1
HMDB0247006,COC(=O)Cc1ccc(-c2ccccc2)cc1
HMDB0247024,c1ccc2c(c1)[nH]c1ccncc12
HMDB0247033,Nc1ccc2c(S(N)(=O)=O)cccc2c1
HMDB0247038,O=C(Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O)c1ccccc1
HMDB0247045,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccnc3ccccc13)CC2
HMDB0247048,COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl
HMDB0247073,C=CC1C[NH+]2CCC1CC2C(O)c1ccnc2ccc(O)cc12
HMDB0247077,O=C(NC1CC[NH+](CCc2c[nH]c3cc(O)ccc23)CC1)c1ccccc1
HMDB0247083,CC1[NH2+]CCc2c1[nH]c1ccc(O)cc21
HMDB0247086,COc1ccc2cc(C=O)ccc2c1
HMDB0247097,O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12
HMDB0247098,O=[N+]([O-])c1ccc2nc(N3CC[NH2+]CC3)ccc2c1
HMDB0247106,Nc1ccc(S(=O)(=O)Nc2ccc3cn[nH]c3c2)cc1
HMDB0247112,Cc1cc2nc(-c3ccccn3)c(-c3ccccn3)nc2cc1C
HMDB0247116,Oc1nc2ccccc2c2ccccc12
HMDB0247123,Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1
HMDB0247127,Oc1ccc(Cl)c2ccccc12
HMDB0247137,CC1C[NH2+]CCc2ccc(Cl)cc21
HMDB0247140,Cc1c(Cl)c(=O)oc2cc(O)ccc12
HMDB0247141,CCCCC(NC=O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0247170,O=C1NC(=O)C(=Cc2ccc3nccnc3c2)S1
HMDB0247182,Cc1cc(=O)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12
HMDB0247186,Cc1cc(=O)oc2cc(OC3OCC(O)C(O)C3O)ccc12
HMDB0247208,CC(NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)C(=O)N1CCCC1C(=O)O
HMDB0247227,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=NCC(=O)N2
HMDB0247229,CC(=O)Nc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2
HMDB0247230,Cc1cc(=O)oc2cc(N)ccc12
HMDB0247234,Nc1ccc2c(c1)C(c1ccccc1F)=NCC(O)=N2
HMDB0247236,O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3)cc2o1
HMDB0247238,CCn1cc(C(=O)O)c(=O)c2ccc(C(=O)O)nc21
HMDB0247240,O=[N+]([O-])c1nccn1CCCNc1ccnc2cc(Cl)ccc12
HMDB0247248,CCOc1ccc2ccc(=O)oc2c1
HMDB0247249,CCOc1ccc2nc3ccc(=O)cc-3oc2c1
HMDB0247255,Cn1nc(C(=O)NC2CC3CCCC(C2)[NH+]3C)c2cccc(O)c21
HMDB0247256,Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2
HMDB0247257,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1
HMDB0247260,CC1CC(O)c2cc(F)cc3c(=O)c(C(=O)O)cn1c23
HMDB0247264,C[NH2+]C1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4O
HMDB0247269,COc1ccc2c(C(F)(F)F)cc(=O)oc2c1
HMDB0247271,COc1cccc2nc3n(c(=O)c12)CCC3
HMDB0247272,COc1ccc2nc3c(c(N)c2c1)CCCC3
HMDB0247274,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(Nc4ccc(O)cc4)C3=O)N1CC1[NH2+]C12
HMDB0247284,CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)C(=O)C21
HMDB0247285,O=C(O)CCCCC=C(c1ccccc1)c1ccncc1
HMDB0247289,Cc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2
HMDB0247290,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12
HMDB0247291,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12
HMDB0247297,O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12
HMDB0247303,CC12[NH2+]C(Cc3ccccc31)c1ccccc12
HMDB0247304,CCC(=O)c1ccc2cc(N(C)C)ccc2c1
HMDB0247313,O=Cc1cc2ccccc2cc1C=O
HMDB0247320,CNC(=O)c1ccc(Oc2ccc3c(c2)CC[NH+](C2CCC2)CC3)nc1
HMDB0247325,Nc1nc(-c2ccccc2)c(I)c(=O)[nH]1
HMDB0247328,[NH3+]C(CCC(=O)Nc1ccc([N+](=O)[O-])cc1)C(=O)O
HMDB0247332,CC(C)CC([NH3+])C(=O)Nc1ccc2ccccc2c1
HMDB0247344,O=c1ccc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2[nH]1
HMDB0247352,[NH3+]C(CSCc1ccccc1)C(=O)Nc1ccc([N+](=O)[O-])cc1
HMDB0247366,CC1(C)SC2C(NC(=O)c3c(-c4c(F)cccc4Cl)noc3CO)C(=O)N2C1C(=O)O
HMDB0247374,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
HMDB0247378,C#CC[NH+](C)Cc1ccc(O)c2ncccc12
HMDB0247386,COc1cc(NC(C)CCC(=O)O)c2ncccc2c1
HMDB0247391,O=C(O)c1ccc(=O)n(-c2ccccc2)c1
HMDB0247394,O=C(O)c1ccc(-c2ccc(C(=O)O)cc2)cc1
HMDB0247396,Cc1nc2ccc(NC(=O)Nc3ccnc4cccnc34)cc2o1
HMDB0247412,Nc1nc2c(nc(Sc3ccc(Cl)cc3)n2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1
HMDB0247444,O=S(=O)([O-])c1ccc(O)c2ncccc12
HMDB0247450,Cc1cccc2cccnc12
HMDB0247472,O=C1CCC2c3cc(O)c(O)cc3CCN12
HMDB0247479,COc1cc(CCCS(=O)(=O)[O-])ccc1OC(Cc1cccc(OC)c1O)CS(=O)(=O)[O-]
HMDB0247483,O=C1N=C(O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)N=C5O
HMDB0247500,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1
HMDB0247503,Cc1cccc(C(=O)Nc2nn[nH]n2)n1
HMDB0247506,CC([NH2+]C(CCc1ccccc1)C(=O)O)C(=O)N1C(C(=O)O)CC2CCCCC21
HMDB0247514,CN1Cc2c(C(=O)O)ncn2-c2ccc(F)cc2C1=O
HMDB0247536,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1
HMDB0247541,O=C1CCc2cc(OCCCCc3nnnn3C3CCC(O)CC3)ccc2N1
HMDB0247554,CC(c1ccccc1)C(O)C=CC1C2CCC(O2)C1CC=CCCCC(=O)O
HMDB0247561,O=c1oc(=O)c2cc3c(=O)oc(=O)c3cc12
HMDB0247563,CCOc1ccc2oc3cc(-c4nn[nH]n4)ccc3c(=O)c2c1
HMDB0247574,ClCc1c2ccccc2cc2ccccc12
HMDB0247578,Nc1c2ccccc2nc2ccccc12
HMDB0247580,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1
HMDB0247581,O=Cc1c2ccccc2cc2ccccc12
HMDB0247582,[N-]=[N+]=Cc1c2ccccc2cc2ccccc12
HMDB0247593,NNC(=O)OCC1c2ccccc2-c2ccccc21
HMDB0247600,NC(=O)N1c2ccccc2C(CO)c2ccccc21
HMDB0247602,COc1ccc2[nH]c3c(C)c4ccncc4c(C)c3c2c1
HMDB0247612,NC(=O)Cn1c2ccccc2c(=O)c2ccccc21
HMDB0247615,Cc1c2ccccc2c(C)c2ccccc12
HMDB0247637,CC(CCc1ccc(C(N)=O)cc1)[NH+](CC(O)c1ccccc1)CC(O)c1ccccc1
HMDB0247641,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1
HMDB0247642,O=C1C(Nc2ccccc2)=CC(=O)c2ncccc21
HMDB0247644,N#Cc1cccc(-c2nc(-c3cccnc3)no2)c1
HMDB0247652,Cc1ccc(C)c(OCCCC(C)(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1
HMDB0247660,OC(=Nc1ccccc1-c1cn2c(C[NH+]3CC[NH2+]CC3)csc2n1)c1cnc2ccccc2n1
HMDB0247661,O=C(ON1C(=O)CCC1=O)c1ccc2c(c1)C1(OC2=O)c2ccc(O)cc2Oc2cc(O)ccc21
HMDB0247678,O=C(c1ccccc1)C1(O)CCCCC1
HMDB0247682,Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1
HMDB0247685,OCC1OC(n2cnc3c(NC4CCc5ccccc54)ncnc32)C(O)C1O
HMDB0247693,O=C(O)CCCC=CCC1C2CCC(O2)C1CNNC(=O)Nc1ccccc1
HMDB0247700,CC(=CC=CC(C)=CC(=O)O)C=C1CCCc2ccccc21
HMDB0247709,NC(=S)NN=Cc1ncc2ccccc2c1CCO
HMDB0247712,Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl
HMDB0247719,CC(=O)N(O)C(C)c1ccc(OCc2ccccc2)cc1
HMDB0247730,O=C(O)C1Cc2c(c(Cl)cc3c(-c4ccccc4)noc23)O1
HMDB0247738,CC(C)C(NC(=O)c1nn(CC2CCCCC2)c2ccccc12)C(N)=O
HMDB0247739,CC(C)C(NC(=O)c1nn(Cc2ccc(F)cc2)c2ccccc12)C(N)=O
HMDB0247743,CCCCCn1nc(C(=O)NC(C(N)=O)C(C)C)c2ccccc21
HMDB0247745,O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2
HMDB0247759,CC(C)(C)c1ccc2c(c1)CCC2NC(=O)Nc1cccc2[nH]ncc12
HMDB0247761,CC1CCC[NH+]1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1
HMDB0247762,CC(C)(C(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2)[NH+]1CCN(c2ccc(C(F)(F)F)cn2)CC1
HMDB0247766,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
HMDB0247769,CC[NH2+]CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C
HMDB0247773,CC(=O)NC(CSCC=C(C)CCC=C(C)CCC=C(C)C)C(=O)O
HMDB0247783,Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1(C)C
HMDB0247800,CC(=O)OC1C(c2ccoc(=O)c2)C2(C)CCC3C(CCC4CC(O)CCC43C)C23OC13
HMDB0247807,CC(C=CC(C)C(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C
HMDB0247830,O=C(O)CN1CC(c2cccs2)SCC([NH2+]C(CCc2ccccc2)C(=O)O)C1=O
HMDB0247856,O=C(Nc1ccccc1[N+](=O)[O-])C(F)(F)F
HMDB0247882,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O
HMDB0247885,CCCCCNC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1
HMDB0247889,O=C(Nc1ccccc1)c1cc(C[NH+]2CCCC2)c(O)c(C[NH+]2CCCC2)c1
HMDB0247892,O=C(O)c1ccc(C[NH+]2CC3CC2C[NH+]3Cc2ccc(Oc3ccc(-c4ncco4)cc3)cc2)cc1
HMDB0247899,c1cc2c3c(cccc3c1)CC2
HMDB0247900,C1=Cc2cccc3cccc1c23
HMDB0247903,COc1ccc2c(c1)c(CCNC(C)=O)cn2N=O
HMDB0247959,O=C(O)COc1ccccc1C=NNC(=O)c1ccncc1
HMDB0247971,C=CC(=O)c1ccc2cc(N(C)C)ccc2c1
HMDB0247995,CC12CCC(O)CC1CCC1C2CCC2(C)C(OS(=O)(=O)[O-])CCC12
HMDB0247996,Cc1oc(-c2ccccc2)nc1C(O)COc1ccc(CC2SC(=O)NC2=O)cc1
HMDB0248000,O=C(OC12CC3CC(CC(C3)C1)C2)c1ccc(NCc2cc(O)ccc2O)cc1
HMDB0248012,CC(C)(CCn1c(=O)[nH]c2ccccc21)[NH2+]CC(O)COc1cccc2ccccc12
HMDB0248018,NNC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12
HMDB0248034,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)[NH2+]CCCc1ccc(OC)c(O)c1
HMDB0248050,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1
HMDB0248051,COc1cc(C=C(C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O
HMDB0248054,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC
HMDB0248067,O=C(O)CCC=CCCC1C(OCc2ccc(-c3ccccc3)cc2)CC(=O)C1[NH+]1CCOCC1
HMDB0248072,COC(=O)C1=COC(C)C2C[NH+]3CCc4c([nH]c5ccccc45)C3CC12
HMDB0248085,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
HMDB0248090,O=C1N(CC[NH+]2CCC3(CC2)OCCO3)CCN1c1cc(Cl)cc(Cl)c1
HMDB0248095,CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O
HMDB0248122,OC(=NCc1ccc2c(c1)OCO2)c1c(Cl)cccc1Cl
HMDB0248130,COC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O
HMDB0248144,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
HMDB0248145,O=C(O)C[NH+](CC(=O)O)Cc1cc2c(c(O)c1O)C(=O)c1ccccc1C2=O
HMDB0248162,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1
HMDB0248173,CCC[NH+](CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1
HMDB0248177,Cn1c(=O)cc(N2CCCC([NH3+])C2)n(Cc2ccccc2C#N)c1=O
HMDB0248190,CC(C)=CCCC(C)(O)C1CC=C(C)CC1
HMDB0248221,Cc1nnc2n1-c1sc(C(C)O)cc1C(c1ccccc1Cl)=NC2
HMDB0248241,O=C(O)C(=Cc1ccccc1)c1ccccc1
HMDB0248258,COc1cc(O)cc2c1C(=O)CC(c1ccccc1)O2
HMDB0248259,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O
HMDB0248260,O=C(c1ccc(F)cc1)C1CC[NH+](CCn2c(=S)[nH]c3ccccc3c2=O)CC1
HMDB0248283,c1ccc(C[NH2+]Cc2ccc(C[NH+]3CCC[NH2+]CC[NH2+]CCC[NH2+]CC3)cc2)nc1
HMDB0248289,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1
HMDB0248295,CCOC(=O)COc1ccc2c(c1)CC([NH2+]CC(O)c1cccc(Cl)c1)CC2
HMDB0248303,O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21
HMDB0248313,[NH3+]C(c1ccccc1)c1ccccc1
